RUA PARÁ, 269                                                           CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243902 
RUA PARÁ, 269                                                           CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243902 
RUA PARÁ, 270                                                           CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243903 
RUA PARÁ, 270                                                           CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243903 
RUA SERGIPE, 238                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243904 
RUA SERGIPE, 238                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243904 
RUA SERGIPE, 327                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243905 
RUA SERGIPE, 327                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243905 
RUA SERGIPE, 401                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243906 
RUA SERGIPE, 401                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243906 
RUA SERGIPE, 446                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243907 
RUA SERGIPE, 446                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243907 
RUA SERGIPE, 600                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243908 
RUA SERGIPE, 600                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243908 
RUA SERGIPE, 605                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243909 
RUA SERGIPE, 605                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243909 
RUA SERGIPE, 627                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243910 
RUA SERGIPE, 627                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243910 
RUA PARÁ, 65                                                            HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01243911 
RUA PARÁ, 65                                                            HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01243911 
RUA SERGIPE, 475                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243912 
RUA SERGIPE, 475                                                        CONSOLAÇÃO                                                              SÃO PAULO                                                               SÃO PAULO                                                               SP01243912 
RUA BAHIA                                                               HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244000 
RUA BAHIA                                                               HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244001 
RUA MINAS GERAIS                                                        HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244010 
RUA MINAS GERAIS                                                        HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244011 
RUA NOVO HORIZONTE                                                      HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244020 
RUA GOIÁS                                                               HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244030 
PRAÇA HUMBERTO DE CAMPOS                                                HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244040 
PRAÇA MARECHAL CORDEIRO DE FARIAS                                       HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244050 
VILA COAQUIRA                                                           HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244060 
PRAÇA CINQUENTENÁRIO DE ISRAEL                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244070 
RUA BAHIA, 107                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244900 
RUA BAHIA, 107                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244900 
RUA BAHIA, 204                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244901 
RUA BAHIA, 204                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244901 
RUA BAHIA, 226                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244902 
RUA BAHIA, 226                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244902 
RUA BAHIA, 528                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244904 
RUA BAHIA, 528                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244904 
RUA BAHIA, 543                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244905 
RUA BAHIA, 543                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244905 
RUA BAHIA, 603                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244906 
RUA BAHIA, 603                                                          HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244906 
RUA BAHIA, 1140                                                         HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244908 
RUA BAHIA, 1140                                                         HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244908 
RUA NOVO HORIZONTE, 46                                                  HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244909 
RUA NOVO HORIZONTE, 46                                                  HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244909 
RUA NOVO HORIZONTE, 78                                                  HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244910 
RUA NOVO HORIZONTE, 78                                                  HIGIENÓPOLIS                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01244910 
RUA ITÁPOLIS                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01245000 
RUA ITABIRITO                                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01245010 
RUA MORRO VERDE                                                         PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01245020 
AVENIDA DOUTOR ARNALDO                                                  PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246000 
RUA ITAJOBI                                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246010 
RUA CAPIVARI                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246020 
RUA ITAQUERA                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246030 
RUA ITAPEMIRIM                                                          PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246040 
RUA BURI                                                                PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246050 
RUA CATANDUVA                                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246060 
RUA JOÃO FLORÊNCIO                                                      PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246070 
RUA PROFESSOR ERNEST MARCUS                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246080 
RUA MARCELINO RITTER                                                    PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246090 
RUA MAJOR NATANAEL                                                      PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246100 
PRAÇA FAGUNDES VARELA                                                   PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246110 
PRAÇA DOUTOR CLEMENTE FERREIRA                                          PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246120 
PRAÇA DAVID BEN GURION                                                  PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246130 
PRAÇA CORONEL VICENTE SAGUAS PRESAS JÚNIOR                              PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246140 
PRAÇA BEN GURION                                                        PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246150 
VIELA BAEBEBU                                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246160 
AVENIDA DOUTOR ARNALDO, 165                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246900 
AVENIDA DOUTOR ARNALDO, 165                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246900 
AVENIDA DOUTOR ARNALDO, 355                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246902 
AVENIDA DOUTOR ARNALDO, 355                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246902 
AVENIDA DOUTOR ARNALDO, 455                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246903 
AVENIDA DOUTOR ARNALDO, 455                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246903 
AVENIDA DOUTOR ARNALDO, 715                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246904 
AVENIDA DOUTOR ARNALDO, 715                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01246904 
RUA ANGATUBA                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247000 
RUA ITAPERUNA                                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247010 
RUA ITATINGA                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247020 
RUA ITAJAÇU                                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247030 
RUA PRINCIPADO DE MÔNACO                                                PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247040 
RUA SENADOR JOÃO LIRA                                                   PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247050 
RUA SÍLVIO PORTUGAL                                                     PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247060 
PRAÇA WILLIAM ACRAS                                                     PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247070 
PRAÇA NAZARETH DE ALMEIDA MACEDO                                        PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247080 
PRAÇA DARCY PENTEADO                                                    PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01247090 
RUA BAURU                                                               PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248000 
RUA DESEMBARGADOR PAULO PASSALÁQUA                                      PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248010 
RUA ITAETÊ                                                              PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248020 
RUA UBATUBA                                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248030 
RUA DOUTOR ACÁCIO NOGUEIRA                                              PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248040 
RUA PENÁPOLIS                                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248050 
RUA ITATIBA                                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248060 
RUA ITACARANHA                                                          PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248070 
PRAÇA HELENA SGARBI SALTO                                               PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248080 
RUA MODIGLIANI                                                          PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248090 
PRAÇA PREFEITO PAULO LAURO                                              PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01248100 
RUA CÁSSIO MARTINS VILAÇA                                               PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249000 
RUA MONSENHOR ALBERTO PEQUENO                                           PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249010 
RUA ITAJUBÁ                                                             PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249020 
RUA FLÁVIO QUEIRÓS MORAIS                                               PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249030 
RUA MÁRIO DE MELO                                                       PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249040 
RUA GAROPABA                                                            PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249050 
PRAÇA BELISÁRIO TÁVORA                                                  PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01249060 
RUA ALMIRANTE PEREIRA GUIMARÃES                                         PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250000 
RUA ALMIRANTE PEREIRA GUIMARÃES                                         PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250001 
RUA CAPITÃO GARCINDO                                                    PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250010 
RUA TEODORO RAMOS                                                       PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250020 
RUA ITAPITANGUI                                                         PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250030 
RUA FERDINANDO LABORIAU                                                 PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250040 
RUA ZEQUINHA DE ABREU                                                   PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250050 
RUA DEPUTADO FÁBIO ARANHA                                               PACAEMBU                                                                SÃO PAULO                                                               SÃO PAULO                                                               SP01250060 
RUA CARDOSO DE ALMEIDA                                                  SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251000 
RUA CARDOSO DE ALMEIDA                                                  SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251001 
RUA TÁCITO DE ALMEIDA                                                   SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251010 
RUA DONA BALDUÍNA                                                       SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251020 
RUA ILHÉUS                                                              SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251030 
RUA SANTARÉM                                                            SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251040 
RUA TEFÉ                                                                SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251050 
RUA ATALAIA                                                             SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251060 
RUA ITOBI                                                               SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251070 
RUA MACAPÁ                                                              SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251080 
RUA MACAÉ                                                               SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251090 
PRAÇA MACAÉ                                                             SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251100 
RUA OLAVO FREIRE                                                        SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251110 
PRAÇA MÁRCIA ALIBERTI MAMMANA                                           SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251120 
PRAÇA GREGÓRIO BARRIOS                                                  SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251130 
RUA VERÍSSIMO GLÓRIA                                                    SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251140 
RUA ANTÔNIO ALVES MAGAN                                                 SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251150 
PRAÇA ANA MARIA POPPOVIC                                                SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251160 
RUA ARTUR DEVIS                                                         SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251170 
PRAÇA RICARDO RAMOS                                                     SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251180 
RUA TÁCITO DE ALMEIDA, 73                                               SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251900 
RUA TÁCITO DE ALMEIDA, 73                                               SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01251900 
PRAÇA IRMÃOS KARMANN                                                    SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252000 
RUA ANDRÉ DREYFUS                                                       SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252010 
RUA BERNARDO DA VEIGA                                                   SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252020 
RUA PLÍNIO DE MORAIS                                                    SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252030 
RUA URBANIZADORA                                                        SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252040 
RUA VARGEM DO CEDRO                                                     SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252050 
RUA ZAÍRA                                                               SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252060 
RUA PROFESSOR PAULINO LONGO                                             SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252070 
RUA JOSÉ DONATELLI                                                      SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252080 
RUA MIGUEL CABRERA                                                      SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252090 
RUA PEDRO COELHO                                                        SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252100 
RUA PEDRO DA COSTA                                                      SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252110 
AVENIDA SUMARÉ                                                          SUMARÉ                                                                  SÃO PAULO                                                               SÃO PAULO                                                               SP01252120 
